Concentração de entrada;Vazão de entrada;Temperatura de entrada;Nível do Reator;Concentração de Produto A;Concentração de Produto B;Temperatura do Reator;Vazão de Refrigerante;Vazão de Produto;Temperatura Refrigerante;Pressão Refrigerante;Sinal de Controle Nível;Sinal de Controle de Vazão;Setpoint Controle Vazão;Falha;data
19.718;0.24748;30.218;1.9975;2.8534;17.012;79.764;0.897949647;0.25172;20.229;56358;24.752;40.747;0.90052;1;15/09/2020 15:40
19.909;0.25221;29.966;1.9876;2.8522;17.208;79.9;0.951667469;0.2511;19.885;56544;25.511;40.594;0.89395;1;15/09/2020 15:50
19.884;0.24703;29.705;2.0091;2.8198;17.163;79.864;0.836917872;0.24606;20.107;55871;25.359;40.58;0.90511;1;15/09/2020 16:00
19.981;0.251;30.12;1.9858;2.8601;17.139;80.07;0.933217183;0.25196;19.963;56118;25.363;40.595;0.91559;1;15/09/2020 16:10
20.156;0.24818;29.811;1.9936;2.8688;17.251;79.927;0.90785437;0.24518;20.124;55797;24.926;40.564;0.90469;1;15/09/2020 16:20
20.148;0.25161;30.056;1.9976;2.855;16.972;79.922;0.989979277;0.25497;19.807;56263;25.239;40.612;0.89863;1;15/09/2020 16:30
19.928;0.24983;29.841;2.0161;2.8188;17.132;79.777;0.977315846;0.25268;20.115;55885;25.498;40.535;0.9127;1;15/09/2020 16:40
19.955;0.25138;30.03;2.0098;2.8607;17.086;79.978;0.864596836;0.24907;20.222;56413;24.503;40.788;0.88869;1;15/09/2020 16:50
19.899;0.25138;29.883;2.0002;2.8677;17.122;80.014;0.96398472;0.24961;20.134;55801;25.29;40.703;0.89913;1;15/09/2020 17:00
20.137;0.25374;30.012;2.018;2.8588;17.508;80.044;0.881653585;0.25027;19.832;56404;25.559;40.71;0.89015;1;15/09/2020 17:10
19.972;0.24727;29.725;1.9953;2.8357;17.099;79.948;0.879263599;0.25068;20.079;56764;25.455;40.973;0.8914;1;15/09/2020 17:20
19.685;0.24886;30.29;1.985;2.8229;17.271;79.907;0.837404035;0.25198;19.954;55914;25.556;41.023;0.88982;1;15/09/2020 17:30
20.162;0.25202;29.992;1.9948;2.862;17.041;80.131;0.874141367;0.24863;19.852;56176;24.971;40.84;0.9003;1;15/09/2020 17:40
19.799;0.24788;29.928;2.0083;2.8342;17.225;79.929;0.874027298;0.25094;19.804;56180;25.083;40.504;0.89339;1;15/09/2020 17:50
20.282;0.24822;30.1;2.0144;2.8665;17.202;79.789;0.905371071;0.24618;20.229;56037;25.335;40.677;0.90832;1;15/09/2020 18:00
20.246;0.24795;30.116;1.9826;2.8357;17.217;79.976;0.90322305;0.24946;20.122;56078;25.41;40.653;0.90573;1;15/09/2020 18:10
19.95;0.24947;29.935;2.0076;2.827;17.265;80.216;0.906913704;0.24686;20.022;56955;25.505;40.697;0.89505;1;15/09/2020 18:20
20.158;0.24808;29.99;2.0104;2.8241;17.168;80.098;0.872801061;0.25054;19.984;56581;25.183;40.879;0.9039;1;15/09/2020 18:30
19.835;0.25104;30.231;1.9888;2.8408;17.04;80.101;0.904691947;0.24927;20.197;55597;24.817;40.314;0.89288;1;15/09/2020 18:40
20.23;0.24963;29.868;2.0016;2.8666;17.135;79.834;0.848607998;0.24775;19.874;56715;25.188;40.95;0.9013;1;15/09/2020 18:50
19.997;0.25315;29.852;1.9806;2.8067;17.331;79.996;0.975186061;0.2505;20.104;56561;25.778;40.825;0.90205;1;15/09/2020 19:00
19.884;0.24773;30.177;1.9985;2.8107;16.948;79.908;0.906082939;0.25004;19.94;56725;25.62;40.799;0.89183;1;15/09/2020 19:10
19.948;0.24926;30.275;1.9864;2.8199;17.181;79.779;0.874180065;0.25207;19.981;55751;25.472;40.674;0.90451;1;15/09/2020 19:20
20.028;0.25107;29.943;2.0003;2.8593;17.118;80.288;0.893688601;0.24925;20.195;56280;25.226;40.789;0.90333;1;15/09/2020 19:30
19.856;0.24854;29.872;1.9981;2.8687;16.928;79.904;0.89955598;0.24694;19.972;55791;25.083;40.664;0.89988;1;15/09/2020 19:40
19.616;0.25156;30.064;2.0057;2.8746;17.198;79.732;0.886893724;0.25122;19.888;55680;25.249;40.393;0.91217;1;15/09/2020 19:50
19.856;0.24725;30.074;1.9919;2.8854;16.935;79.737;0.961872443;0.25287;20.16;56714;25.107;40.686;0.90692;1;15/09/2020 20:00
19.998;0.25163;30.108;2.0067;2.8269;17.032;80.02;0.99362077;0.24972;20.076;56357;24.965;40.498;0.90747;1;15/09/2020 20:10
19.997;0.25148;29.997;2.0026;2.8398;17.148;80.024;0.913758953;0.25159;20.024;56142;25.243;40.424;0.8961;1;15/09/2020 20:20
20.057;0.25531;29.889;2.0045;2.8583;17.111;80.234;0.919853781;0.24647;19.777;56425;25.513;40.765;0.8943;1;15/09/2020 20:30
19.909;0.24853;30.04;1.9954;2.8487;17.272;80.163;0.914074049;0.25655;19.905;55992;24.905;41.011;0.91053;1;15/09/2020 20:40
19.784;0.25204;29.966;2.0153;2.827;17.34;79.89;0.79498466;0.24971;20.194;55170;25.272;41.081;0.89273;1;15/09/2020 20:50
20.009;0.24958;30.062;1.9896;2.8644;17.128;79.879;0.925650805;0.24962;20.066;56726;24.916;40.574;0.8905;1;15/09/2020 21:00
20.19;0.25109;29.863;2.008;2.8435;17.028;79.872;0.942445352;0.24803;20.2;55962;25.429;40.68;0.90189;1;15/09/2020 21:10
19.992;0.2467;30.108;1.9912;2.8407;17.062;80;0.922667757;0.24825;19.709;55785;25.251;40.905;0.89872;1;15/09/2020 21:20
19.809;0.24753;30.057;1.9864;2.8314;17.036;79.855;0.917607837;0.25043;20.045;55977;25.901;40.714;0.8932;1;15/09/2020 21:30
20.026;0.25166;30.191;2.0004;2.8568;17.269;80.313;0.904951194;0.2467;19.928;55565;24.53;40.561;0.8917;1;15/09/2020 21:40
20.059;0.24949;29.68;1.9915;2.7934;17.389;80.143;0.92504544;0.25125;20.154;55599;25.34;40.401;0.88944;1;15/09/2020 21:50
19.962;0.25195;30.068;2.0284;2.8666;17.078;80.01;0.876182691;0.24861;20.145;56486;25.295;40.705;0.90097;1;15/09/2020 22:00
19.881;0.25001;30.064;1.9986;2.8754;16.972;79.894;0.875460542;0.25018;19.879;56220;24.597;40.721;0.89088;1;15/09/2020 22:10
20.121;0.24868;30.155;1.9847;2.8621;16.834;79.911;0.87727349;0.25083;20.162;56297;25.97;40.559;0.91259;1;15/09/2020 22:20
20.143;0.25061;29.936;2.0051;2.8351;17.158;79.916;0.854889998;0.25442;20.201;56391;25.743;41.164;0.89773;1;15/09/2020 22:30
20.278;0.25009;29.912;2.0093;2.8572;17.115;80.141;0.956660863;0.24835;19.854;55245;25.337;40.436;0.89409;1;15/09/2020 22:40
20.154;0.25303;30.205;2.0037;2.8603;17.199;79.861;0.894027781;0.25172;19.908;56346;25.19;40.621;0.90587;1;15/09/2020 22:50
19.779;0.25011;30.079;1.9919;2.8055;17.122;79.865;0.916504852;0.24554;20.064;55879;25.199;40.484;0.90177;1;15/09/2020 23:00
19.976;0.25228;29.697;1.9966;2.8258;17.161;80.241;0.877207181;0.25126;20.27;55682;25.31;40.328;0.88878;1;15/09/2020 23:10
19.989;0.24967;30.082;2.011;2.8318;17.091;80.069;0.932323665;0.24689;19.845;56154;25.02;40.699;0.8941;1;15/09/2020 23:20
19.952;0.24935;30.253;2.0071;2.8412;17.122;80.085;0.885592769;0.24912;19.914;56928;26.047;40.811;0.90068;1;15/09/2020 23:30
19.963;0.25097;30.277;2.0079;2.8555;17.113;80.163;0.872396325;0.2518;19.995;55761;25.189;40.911;0.9018;1;15/09/2020 23:40
19.936;0.24793;30.196;2.0122;2.879;17.004;80.179;0.934505658;0.24778;19.898;56412;25.238;40.52;0.892;1;15/09/2020 23:50
20.103;0.25018;29.904;1.9965;2.8685;17.076;79.857;0.888792699;0.25263;19.905;56662;25.243;41.01;0.89958;1;16/09/2020 00:00
19.852;0.24665;29.982;1.9917;2.8473;17.044;80.084;0.842871734;0.2474;19.992;55882;25.905;40.62;0.89678;1;16/09/2020 00:10
20.159;0.24995;30.105;2.0016;2.8547;17.087;79.981;1.00887201;0.25039;19.961;56284;25.041;40.879;0.90868;1;16/09/2020 00:20
19.973;0.25094;29.915;1.9803;2.8603;17.334;80.086;0.869368668;0.25043;19.799;56136;24.855;40.52;0.88925;1;16/09/2020 00:30
19.969;0.24872;30.089;2.0019;2.8373;17.206;80.126;0.950343768;0.25173;19.984;56901;26.119;41.301;0.90132;1;16/09/2020 00:40
20.014;0.25256;30.049;1.9894;2.9009;17.122;79.835;0.866069188;0.25222;20.038;56094;25.344;40.493;0.90035;1;16/09/2020 00:50
20.01;0.25016;30.098;1.9916;2.8894;16.874;79.893;0.923303437;0.25006;19.938;56013;24.633;40.531;0.90413;1;16/09/2020 01:00
20.149;0.25166;29.945;2.0073;2.8652;17.254;80.03;0.904866595;0.25037;20.024;56476;26.105;40.682;0.89761;1;16/09/2020 01:10
19.855;0.25049;30.015;1.9848;2.8452;17.025;80.04;0.861949069;0.2475;19.785;55713;25.921;41.118;0.89999;1;16/09/2020 01:20
20.008;0.24974;30.104;1.9837;2.8098;17.059;79.996;0.789520571;0.24529;20.061;55877;24.601;40.814;0.90602;1;16/09/2020 01:30
20.128;0.24749;29.921;1.9968;2.8426;17.236;80;0.980505355;0.2505;19.848;56532;25.359;41.189;0.88968;1;16/09/2020 01:40
20.158;0.25209;29.853;1.9952;2.8275;16.954;79.769;0.913509784;0.25231;19.887;55970;25.032;40.103;0.901;1;16/09/2020 01:50
19.878;0.25174;29.851;1.9917;2.885;17.227;80.277;0.854328346;0.25304;19.949;56553;24.7;40.384;0.89511;1;16/09/2020 02:00
19.969;0.25141;29.706;2.0028;2.8451;17.148;80.067;0.852667785;0.25298;20.056;56483;24.875;40.454;0.89367;1;16/09/2020 02:10
19.917;0.25094;29.877;2.0138;2.8668;17.027;80.083;0.895175368;0.25347;19.842;55781;25.098;40.929;0.89235;1;16/09/2020 02:20
20.148;0.24933;29.857;1.9833;2.864;16.971;80.039;0.837749262;0.25358;19.986;56502;25.066;40.763;0.88597;1;16/09/2020 02:30
20.037;0.24755;29.992;1.9992;2.8722;17.176;80.042;0.815887189;0.24646;20.13;56702;25.025;41.018;0.8996;1;16/09/2020 02:40
20.242;0.25218;29.948;1.9838;2.8309;17.148;79.894;0.882491794;0.25149;20.179;55438;25.207;40.683;0.90672;1;16/09/2020 02:50
20.016;0.25108;30.241;2.0092;2.8326;17.192;79.82;0.881831542;0.24427;20.046;55751;25.339;40.611;0.90891;1;16/09/2020 03:00
20.164;0.24912;29.966;2.0162;2.8749;17.26;79.561;0.881336499;0.24875;19.852;55480;24.653;40.79;0.89988;1;16/09/2020 03:10
19.907;0.24726;30.096;1.9986;2.843;16.934;80.09;0.882885433;0.25092;19.899;55669;24.674;40.77;0.89984;1;16/09/2020 03:20
20.308;0.24952;29.942;1.9881;2.8649;17.219;79.889;0.85431712;0.24848;20.074;56304;25.06;40.81;0.9088;1;16/09/2020 03:30
20.028;0.24872;29.843;1.9844;2.875;17.041;80.11;0.816468901;0.24871;19.811;56124;24.969;40.652;0.90157;1;16/09/2020 03:40
19.966;0.24668;29.918;1.9925;2.8697;16.861;80.005;0.908702486;0.24591;20.212;57266;24.896;40.802;0.89439;1;16/09/2020 03:50
19.966;0.24857;30.098;2.0033;2.8427;16.968;80.005;0.88029092;0.25169;20.041;56091;24.561;40.623;0.89859;1;16/09/2020 04:00
19.936;0.2515;30.042;2.0036;2.8892;17.147;79.939;0.954627277;0.25048;19.89;56569;24.708;40.973;0.88734;1;16/09/2020 04:10
20.061;0.25141;30.204;2.0127;2.8394;17.184;80.064;0.983560743;0.25068;20.043;55527;24.995;40.629;0.89551;1;16/09/2020 04:20
19.975;0.2474;30.021;2.012;2.8341;17.259;79.955;0.898182452;0.25031;20.153;56427;25.249;40.744;0.90298;1;16/09/2020 04:30
19.882;0.25084;30.091;1.9914;2.8363;17.057;80.16;0.898853989;0.25288;20.361;57172;25.346;40.767;0.90239;1;16/09/2020 04:40
19.809;0.24973;29.852;2.0073;2.8614;17.242;80.348;0.931617736;0.25096;19.981;56367;24.548;40.761;0.90531;1;16/09/2020 04:50
19.987;0.25347;29.881;1.9897;2.8667;17.258;80.036;0.928237716;0.25012;19.984;56801;25.738;40.825;0.89777;1;16/09/2020 05:00
20.033;0.25195;30.004;2.0022;2.8424;17.306;80.116;0.894397413;0.24718;20.026;56197;25.858;41.096;0.90398;1;16/09/2020 05:10
19.878;0.25314;29.951;1.986;2.8633;17.226;80.138;0.832578662;0.24531;20.008;55015;25.198;41.136;0.90479;1;16/09/2020 05:20
20.168;0.24574;30.031;1.9874;2.8556;17.208;80.12;0.930258887;0.25211;20.109;56075;25.404;40.78;0.89873;1;16/09/2020 05:30
19.979;0.24633;30.269;1.9945;2.8589;16.941;79.91;0.818514266;0.25011;19.81;55539;25.268;40.738;0.91049;1;16/09/2020 05:40
20.048;0.25113;29.927;2.0068;2.863;17.077;79.926;0.972324662;0.25381;20.235;56925;25.297;40.602;0.90205;1;16/09/2020 05:50
20.006;0.25175;29.916;2.0121;2.8469;16.926;79.807;0.900357361;0.2447;19.802;56699;24.757;40.42;0.90063;1;16/09/2020 06:00
20.079;0.25341;30.178;2.0014;2.9006;17.281;79.84;0.929611262;0.24752;20.023;55559;25.179;40.972;0.89422;1;16/09/2020 06:10
19.882;0.24817;29.897;1.9986;2.8673;17.128;79.933;0.890027427;0.2511;20.092;55524;25.127;40.545;0.90362;1;16/09/2020 06:20
20.033;0.25335;30.206;1.9994;2.8377;17.194;79.96;0.880217561;0.25317;19.842;55935;25.322;40.536;0.90281;1;16/09/2020 06:30
20.082;0.24904;30.098;1.9957;2.8633;16.975;80.254;0.908444196;0.2508;20.054;56518;25.531;40.763;0.90039;1;16/09/2020 06:40
20.176;0.25253;29.765;1.9993;2.8709;17.098;79.816;0.903537094;0.25382;20.032;56642;25.429;41.052;0.89497;1;16/09/2020 06:50
20.081;0.25074;30.012;1.9891;2.8593;17.139;79.753;0.864124742;0.24514;19.95;56621;25.551;40.708;0.89288;1;16/09/2020 07:00
19.884;0.24693;29.954;1.9987;2.8527;16.912;80.067;0.936632798;0.25007;19.871;56259;25.062;40.76;0.90344;1;16/09/2020 07:10
20.157;0.25054;29.883;1.9925;2.8557;17.126;79.839;0.881700586;0.25077;20.153;55573;25.21;40.794;0.90938;1;16/09/2020 07:20
19.84;0.25135;29.736;2.0059;2.8309;17.104;80.009;0.887640227;0.25223;19.915;56070;24.669;40.948;0.90452;1;16/09/2020 07:30
19.92;0.25024;30.144;2.0114;2.8322;17.393;79.637;0.922812341;0.24974;20.075;56307;24.806;40.914;0.89545;1;16/09/2020 07:40
20.122;0.25109;30.057;1.9909;2.8874;16.969;80.043;0.896172967;0.25191;20.181;56543;25.214;40.46;0.90996;1;16/09/2020 07:50
19.825;0.25115;30.011;1.9894;2.8465;17.265;79.912;0.781118004;0.25055;20.184;56584;25.272;40.369;0.89799;1;16/09/2020 08:00
20.205;0.24916;29.9;2.0009;2.8522;16.76;79.981;0.839341624;0.25411;20.229;56043;24.928;40.67;0.89752;1;16/09/2020 08:10
20.083;0.25318;30.09;1.988;2.8283;16.782;79.727;0.978539324;0.24633;20.279;56192;25.374;40.659;0.90563;1;16/09/2020 08:20
20.135;0.25301;29.737;2.0044;2.861;17.154;80.018;0.946416049;0.25009;19.862;56553;25.097;40.834;0.90447;1;16/09/2020 08:30
19.844;0.25259;30.028;1.9937;2.8439;17.224;79.744;0.90752804;0.24891;19.883;55974;25.524;40.864;0.88238;1;16/09/2020 08:40
19.951;0.25161;29.852;1.9902;2.8452;16.974;79.939;0.954986589;0.24579;19.932;56057;24.988;40.692;0.89937;1;16/09/2020 08:50
20.025;0.25208;30.118;2.009;2.8616;17.126;79.888;0.868072785;0.2487;19.929;56235;25.276;40.323;0.90175;1;16/09/2020 09:00
19.915;0.24905;29.976;1.9988;2.8182;17.138;80.033;0.850409367;0.25088;19.803;56101;25.133;40.874;0.89755;1;16/09/2020 09:10
19.755;0.24839;30.346;2.0088;2.8393;17.156;79.958;0.857163667;0.25389;19.946;56269;25.116;40.568;0.89708;1;16/09/2020 09:20
20.404;0.24804;29.948;1.9926;2.8527;17.054;79.806;0.936977817;0.25033;20.054;56390;25.163;41.175;0.91439;1;16/09/2020 09:30
19.974;0.24898;30.127;2.0046;2.8568;16.981;80.069;0.896068175;0.25131;20.12;55984;24.869;40.862;0.89793;1;16/09/2020 09:40
19.756;0.25028;30.107;2.0106;2.877;17.248;79.697;0.865849862;0.25184;19.852;56082;24.979;40.924;0.90266;1;16/09/2020 09:50
19.896;0.25291;30.104;1.9975;2.8457;17.085;79.925;0.838131462;0.24652;19.878;56612;25.354;41.128;0.88997;1;16/09/2020 10:00
20.374;0.24988;29.899;2.0118;2.8611;17.029;79.97;0.821013824;0.25131;20.164;56176;24.981;40.346;0.90523;1;16/09/2020 10:10
19.931;0.25122;30.112;2.0083;2.8752;17.167;80.218;0.844728042;0.25024;19.855;56291;25.371;40.265;0.88618;1;16/09/2020 10:20
19.776;0.252;30.08;1.9796;2.8559;17.142;79.761;0.909226809;0.24769;20.136;56223;25.708;40.739;0.90115;1;16/09/2020 10:30
20.12;0.25011;30.131;1.9992;2.8149;17.174;80.144;0.878697466;0.25085;20.236;56343;24.893;40.683;0.90508;1;16/09/2020 10:40
20.224;0.24967;29.85;1.9744;2.8481;17.155;79.774;0.865472806;0.25412;19.965;56684;25.086;40.795;0.89937;1;16/09/2020 10:50
20.155;0.24807;29.94;2.0064;2.8566;17.069;79.962;0.926343671;0.25056;19.687;56043;25.024;40.707;0.89798;1;16/09/2020 11:00
19.988;0.24798;30.363;2.0135;2.8793;17.247;80.024;0.965322099;0.25083;19.827;56245;24.647;40.842;0.90048;1;16/09/2020 11:10
20.397;0.25571;30.026;1.9899;2.8878;16.849;79.998;0.865874876;0.24918;19.964;56256;25.64;40.866;0.90295;1;16/09/2020 11:20
20.208;0.2487;30.072;2.0179;2.8468;17.222;80.078;0.91397503;0.2496;20.005;56855;25.357;40.888;0.90025;1;16/09/2020 11:30
20.057;0.2477;30.026;1.9922;2.8574;16.955;79.993;0.885509975;0.25194;19.745;56093;25.412;40.616;0.89164;1;16/09/2020 11:40
19.973;0.2506;30.129;2.007;2.8482;16.987;79.755;0.902658575;0.24866;20.193;56275;24.967;40.818;0.89634;1;16/09/2020 11:50
19.775;0.24751;29.897;2.0166;2.8577;16.927;80.041;0.946754909;0.25267;20.101;56217;24.509;40.735;0.89017;1;16/09/2020 12:00
19.94;0.25135;29.715;1.9877;2.8131;17.069;79.747;0.936138643;0.24699;19.984;56303;25.053;40.536;0.90045;1;16/09/2020 12:10
19.85;0.24787;30.066;2.0049;2.8621;16.991;80.023;0.941434875;0.24731;20.029;55915;25.407;40.644;0.9073;1;16/09/2020 12:20
